Time [ms],Date,Time,Rel.Time [s],Infinity|RESP.RR [BREATHS_PER_MIN],Infinity|ECG.PVC_RATE [BEATS_PER_MIN],Infinity|ECG.ST_LEAD_DERIVED_V5 [MM],Infinity|ECG.ST_LEAD_DERIVED_V2 [MM],Infinity|ECG.HR [BEATS_PER_MIN],Infinity|ECG.PP [PERCENT],Infinity|ECG.ARR [BEATS_PER_MIN],Infinity|NIBP.SYSTOLIC [MMHG],Infinity|NIBP.MEAN [MMHG],Infinity|NIBP.DIASTOLIC [MMHG],Infinity|SPO2.Pr [BEATS_PER_MIN],Infinity|SPO2.SATURATION [PERCENT]
1642287947549,2022-01-16,00:05:47.549,795,54.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,100.0000
1642287948549,2022-01-16,00:05:48.549,796,54.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,100.0000
1642287949580,2022-01-16,00:05:49.580,797,54.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,100.0000
1642287950549,2022-01-16,00:05:50.549,798,52.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,100.0000
1642287951564,2022-01-16,00:05:51.564,799,52.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,100.0000
1642287952580,2022-01-16,00:05:52.580,800,52.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287953548,2022-01-16,00:05:53.548,801,59.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287954563,2022-01-16,00:05:54.563,802,61.0000,1.0000,0.1000,0.1000,148.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287955579,2022-01-16,00:05:55.579,803,67.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287956547,2022-01-16,00:05:56.547,804,72.0000,1.0000,0.1000,0.1000,149.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287957563,2022-01-16,00:05:57.563,805,76.0000,1.0000,0.1000,0.1000,151.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287958562,2022-01-16,00:05:58.562,806,74.0000,1.0000,0.1000,0.1000,151.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287959547,2022-01-16,00:05:59.547,807,77.0000,1.0000,0.1000,0.1000,154.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287960562,2022-01-16,00:06:00.562,808,77.0000,1.0000,0.1000,0.1000,154.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287961546,2022-01-16,00:06:01.546,809,75.0000,1.0000,0.1000,0.1000,157.0000,1.0000,1.0000,1.0000,1.0000,1.0000,149.0000,99.0000
1642287962546,2022-01-16,00:06:02.546,810,75.0000,1.0000,0.1000,0.1000,157.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,98.0000
1642287963561,2022-01-16,00:06:03.561,811,73.0000,1.0000,0.1000,0.1000,159.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,98.0000
1642287964561,2022-01-16,00:06:04.561,812,81.0000,1.0000,0.1000,0.1000,159.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,98.0000
1642287965561,2022-01-16,00:06:05.561,813,78.0000,1.0000,0.1000,0.1000,161.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,98.0000
1642287966545,2022-01-16,00:06:06.545,814,78.0000,1.0000,0.1000,0.1000,161.0000,1.0000,1.0000,1.0000,1.0000,1.0000,153.0000,98.0000
1642287967560,2022-01-16,00:06:07.560,815,83.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,97.0000
1642287968545,2022-01-16,00:06:08.545,816,90.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,97.0000
1642287969544,2022-01-16,00:06:09.544,817,90.0000,1.0000,0.1000,0.1000,164.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,97.0000
1642287970560,2022-01-16,00:06:10.560,818,86.0000,1.0000,0.1000,0.1000,164.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,97.0000
1642287971559,2022-01-16,00:06:11.559,819,86.0000,1.0000,0.1000,0.1000,166.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,97.0000
1642287972544,2022-01-16,00:06:12.544,820,81.0000,1.0000,0.1000,0.1000,166.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,
1642287972559,2022-01-16,00:06:12.559,820,,,,,,,,,,,,97.0000
1642287973575,2022-01-16,00:06:13.575,821,84.0000,1.0000,0.1000,0.1000,166.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,97.0000
1642287974559,2022-01-16,00:06:14.559,822,70.0000,1.0000,0.1000,0.1000,169.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,97.0000
1642287975543,2022-01-16,00:06:15.543,823,70.0000,,,,,,,,,,,
1642287975558,2022-01-16,00:06:15.558,823,,1.0000,0.1000,0.1000,169.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,97.0000
1642287976574,2022-01-16,00:06:16.574,824,62.0000,1.0000,0.1000,0.1000,170.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,97.0000
1642287977542,2022-01-16,00:06:17.542,825,57.0000,1.0000,0.1000,0.1000,170.0000,1.0000,1.0000,1.0000,1.0000,1.0000,166.0000,97.0000
1642287978573,2022-01-16,00:06:18.573,826,61.0000,1.0000,0.1000,0.1000,169.0000,1.0000,1.0000,1.0000,1.0000,1.0000,166.0000,97.0000
1642287979573,2022-01-16,00:06:19.573,827,63.0000,1.0000,0.1000,0.1000,169.0000,1.0000,1.0000,1.0000,1.0000,1.0000,166.0000,97.0000
1642287980542,2022-01-16,00:06:20.542,828,63.0000,1.0000,0.1000,0.1000,167.0000,1.0000,1.0000,1.0000,1.0000,1.0000,166.0000,97.0000
1642287981557,2022-01-16,00:06:21.557,829,64.0000,1.0000,0.1000,0.1000,167.0000,1.0000,1.0000,1.0000,1.0000,1.0000,166.0000,97.0000
1642287982572,2022-01-16,00:06:22.572,830,68.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,98.0000
1642287983557,2022-01-16,00:06:23.557,831,75.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,98.0000
1642287984572,2022-01-16,00:06:24.572,832,76.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,98.0000
1642287985572,2022-01-16,00:06:25.572,833,78.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,98.0000
1642287986556,2022-01-16,00:06:26.556,834,81.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,98.0000
1642287987556,2022-01-16,00:06:27.556,835,79.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642287988555,2022-01-16,00:06:28.555,836,76.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642287989555,2022-01-16,00:06:29.555,837,76.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642287990555,2022-01-16,00:06:30.555,838,75.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642287991555,2022-01-16,00:06:31.555,839,76.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642287992555,2022-01-16,00:06:32.555,840,69.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642287993554,2022-01-16,00:06:33.554,841,75.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642287994554,2022-01-16,00:06:34.554,842,75.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642287995554,2022-01-16,00:06:35.554,843,71.0000,1.0000,0.1000,0.1000,161.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642287996554,2022-01-16,00:06:36.554,844,71.0000,1.0000,0.1000,0.1000,161.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642287997569,2022-01-16,00:06:37.569,845,71.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642287998553,2022-01-16,00:06:38.553,846,71.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642287999553,2022-01-16,00:06:39.553,847,60.0000,1.0000,0.1000,0.1000,164.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642288000568,2022-01-16,00:06:40.568,848,60.0000,1.0000,0.1000,0.1000,164.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642288001552,2022-01-16,00:06:41.552,849,51.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,162.0000,98.0000
1642288002552,2022-01-16,00:06:42.552,850,49.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642288003568,2022-01-16,00:06:43.568,851,49.0000,1.0000,0.1000,0.1000,161.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642288004552,2022-01-16,00:06:44.552,852,49.0000,1.0000,0.1000,0.1000,161.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642288005551,2022-01-16,00:06:45.551,853,54.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642288006567,2022-01-16,00:06:46.567,854,59.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,98.0000
1642288007551,2022-01-16,00:06:47.551,855,62.0000,1.0000,0.1000,0.1000,158.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288008551,2022-01-16,00:06:48.551,856,62.0000,1.0000,0.1000,0.1000,158.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288009582,2022-01-16,00:06:49.582,857,62.0000,1.0000,0.1000,0.1000,158.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288010550,2022-01-16,00:06:50.550,858,62.0000,1.0000,0.1000,0.1000,158.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288011550,2022-01-16,00:06:51.550,859,62.0000,1.0000,0.1000,0.1000,158.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288012550,2022-01-16,00:06:52.550,860,62.0000,1.0000,0.1000,0.1000,158.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,98.0000
1642288013550,2022-01-16,00:06:53.550,861,54.0000,1.0000,0.1000,0.1000,158.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,98.0000
1642288014549,2022-01-16,00:06:54.549,862,50.0000,1.0000,0.1000,0.1000,158.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,98.0000
1642288015549,2022-01-16,00:06:55.549,863,50.0000,1.0000,0.1000,0.1000,158.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,98.0000
1642288016549,2022-01-16,00:06:56.549,864,46.0000,1.0000,0.1000,0.1000,159.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,98.0000
1642288017549,2022-01-16,00:06:57.549,865,46.0000,1.0000,0.1000,0.1000,159.0000,1.0000,1.0000,1.0000,1.0000,1.0000,159.0000,98.0000
1642288018548,2022-01-16,00:06:58.548,866,46.0000,1.0000,0.1000,0.1000,161.0000,1.0000,1.0000,1.0000,1.0000,1.0000,159.0000,98.0000
1642288019548,2022-01-16,00:06:59.548,867,46.0000,1.0000,0.1000,0.1000,161.0000,1.0000,1.0000,1.0000,1.0000,1.0000,159.0000,98.0000
1642288020548,2022-01-16,00:07:00.548,868,43.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,159.0000,98.0000
1642288021548,2022-01-16,00:07:01.548,869,43.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,159.0000,98.0000
1642288022547,2022-01-16,00:07:02.547,870,43.0000,1.0000,0.1000,0.1000,170.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288023547,2022-01-16,00:07:03.547,871,42.0000,1.0000,0.1000,0.1000,170.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288024578,2022-01-16,00:07:04.578,872,42.0000,1.0000,0.1000,0.1000,175.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288025547,2022-01-16,00:07:05.547,873,46.0000,1.0000,0.1000,0.1000,,,,,,,,
1642288025562,2022-01-16,00:07:05.562,873,,,,,175.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288026547,2022-01-16,00:07:06.547,874,52.0000,1.0000,0.1000,0.1000,177.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,98.0000
1642288027578,2022-01-16,00:07:07.578,875,55.0000,1.0000,0.1000,0.1000,177.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,99.0000
1642288028546,2022-01-16,00:07:08.546,876,71.0000,1.0000,0.1000,0.1000,178.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,99.0000
1642288029561,2022-01-16,00:07:09.561,877,71.0000,1.0000,0.1000,0.1000,178.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,99.0000
1642288030577,2022-01-16,00:07:10.577,878,71.0000,1.0000,0.1000,0.1000,179.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,99.0000
1642288031561,2022-01-16,00:07:11.561,879,71.0000,1.0000,0.1000,0.1000,179.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,99.0000
1642288032561,2022-01-16,00:07:12.561,880,65.0000,1.0000,0.1000,0.1000,180.0000,1.0000,1.0000,1.0000,1.0000,1.0000,178.0000,99.0000
1642288033576,2022-01-16,00:07:13.576,881,65.0000,1.0000,0.1000,0.1000,180.0000,1.0000,1.0000,1.0000,1.0000,1.0000,178.0000,99.0000
1642288034560,2022-01-16,00:07:14.560,882,55.0000,1.0000,0.1000,0.1000,180.0000,1.0000,1.0000,1.0000,1.0000,1.0000,178.0000,99.0000
1642288035560,2022-01-16,00:07:15.560,883,55.0000,1.0000,0.1000,0.1000,181.0000,1.0000,1.0000,1.0000,1.0000,1.0000,178.0000,99.0000
1642288036575,2022-01-16,00:07:16.575,884,55.0000,1.0000,0.1000,0.1000,181.0000,1.0000,1.0000,1.0000,1.0000,1.0000,178.0000,99.0000
1642288037560,2022-01-16,00:07:17.560,885,48.0000,1.0000,0.1000,0.1000,183.0000,1.0000,1.0000,1.0000,1.0000,1.0000,179.0000,99.0000
1642288038559,2022-01-16,00:07:18.559,886,45.0000,1.0000,0.1000,0.1000,183.0000,1.0000,1.0000,1.0000,1.0000,1.0000,179.0000,99.0000
1642288039559,2022-01-16,00:07:19.559,887,45.0000,1.0000,0.1000,0.1000,182.0000,1.0000,1.0000,1.0000,1.0000,1.0000,179.0000,99.0000
1642288040559,2022-01-16,00:07:20.559,888,48.0000,1.0000,0.1000,0.1000,182.0000,1.0000,1.0000,1.0000,1.0000,1.0000,179.0000,99.0000
1642288041559,2022-01-16,00:07:21.559,889,47.0000,1.0000,0.1000,0.1000,179.0000,1.0000,1.0000,1.0000,1.0000,1.0000,179.0000,99.0000
1642288042558,2022-01-16,00:07:22.558,890,52.0000,1.0000,0.1000,0.1000,179.0000,1.0000,1.0000,1.0000,1.0000,1.0000,180.0000,98.0000
1642288043558,2022-01-16,00:07:23.558,891,52.0000,1.0000,0.1000,0.1000,176.0000,1.0000,1.0000,1.0000,1.0000,1.0000,180.0000,98.0000
1642288044558,2022-01-16,00:07:24.558,892,54.0000,1.0000,0.1000,0.1000,176.0000,1.0000,1.0000,1.0000,1.0000,1.0000,180.0000,98.0000
1642288045558,2022-01-16,00:07:25.558,893,52.0000,1.0000,0.1000,0.1000,172.0000,1.0000,1.0000,1.0000,1.0000,1.0000,180.0000,98.0000
1642288046557,2022-01-16,00:07:26.557,894,55.0000,1.0000,0.1000,0.1000,172.0000,1.0000,1.0000,1.0000,1.0000,1.0000,180.0000,98.0000
1642288047557,2022-01-16,00:07:27.557,895,56.0000,1.0000,0.1000,0.1000,167.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,98.0000
1642288048573,2022-01-16,00:07:28.573,896,61.0000,1.0000,0.1000,0.1000,167.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,98.0000
1642288049557,2022-01-16,00:07:29.557,897,65.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,98.0000
1642288050557,2022-01-16,00:07:30.557,898,62.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,98.0000
1642288051572,2022-01-16,00:07:31.572,899,63.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,98.0000
1642288052556,2022-01-16,00:07:32.556,900,63.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,97.0000
1642288053556,2022-01-16,00:07:33.556,901,63.0000,1.0000,0.1000,0.1000,164.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,97.0000
1642288054571,2022-01-16,00:07:34.571,902,60.0000,1.0000,0.1000,0.1000,164.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,97.0000
1642288055555,2022-01-16,00:07:35.555,903,59.0000,1.0000,0.1000,0.1000,164.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,97.0000
1642288056555,2022-01-16,00:07:36.555,904,59.0000,1.0000,0.1000,0.1000,164.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,97.0000
1642288057571,2022-01-16,00:07:37.571,905,56.0000,1.0000,0.1000,0.1000,164.0000,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,97.0000
1642288058555,2022-01-16,00:07:38.555,906,60.0000,1.0000,0.1000,0.1000,167.0000,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,97.0000
1642288059554,2022-01-16,00:07:39.554,907,64.0000,1.0000,0.1000,0.1000,167.0000,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,97.0000
1642288060585,2022-01-16,00:07:40.585,908,71.0000,1.0000,0.1000,0.1000,169.0000,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,97.0000
1642288061554,2022-01-16,00:07:41.554,909,76.0000,1.0000,0.1000,0.1000,169.0000,,,,,,,
1642288061570,2022-01-16,00:07:41.570,909,,,,,,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,97.0000
1642288062554,2022-01-16,00:07:42.554,910,76.0000,1.0000,0.1000,0.1000,170.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,97.0000
1642288063553,2022-01-16,00:07:43.553,911,67.0000,1.0000,0.1000,0.1000,170.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,97.0000
1642288064553,2022-01-16,00:07:44.553,912,73.0000,1.0000,0.1000,0.1000,172.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,97.0000
1642288065569,2022-01-16,00:07:45.569,913,77.0000,1.0000,0.1000,0.1000,172.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,97.0000
1642288066553,2022-01-16,00:07:46.553,914,74.0000,1.0000,0.1000,0.1000,174.0000,1.0000,1.0000,1.0000,1.0000,1.0000,168.0000,97.0000
1642288067553,2022-01-16,00:07:47.553,915,74.0000,1.0000,0.1000,0.1000,174.0000,1.0000,1.0000,1.0000,1.0000,1.0000,171.0000,98.0000
1642288068568,2022-01-16,00:07:48.568,916,67.0000,1.0000,0.1000,0.1000,174.0000,1.0000,1.0000,1.0000,1.0000,1.0000,171.0000,98.0000
1642288069568,2022-01-16,00:07:49.568,917,67.0000,1.0000,0.1000,0.1000,174.0000,1.0000,1.0000,1.0000,1.0000,1.0000,171.0000,98.0000
1642288070552,2022-01-16,00:07:50.552,918,73.0000,1.0000,0.1000,0.1000,174.0000,1.0000,1.0000,1.0000,1.0000,1.0000,171.0000,98.0000
1642288071552,2022-01-16,00:07:51.552,919,73.0000,1.0000,0.1000,0.1000,174.0000,1.0000,1.0000,1.0000,1.0000,1.0000,171.0000,98.0000
1642288072567,2022-01-16,00:07:52.567,920,74.0000,1.0000,0.1000,0.1000,174.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,97.0000
1642288073551,2022-01-16,00:07:53.551,921,77.0000,1.0000,0.1000,0.1000,174.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,97.0000
1642288074567,2022-01-16,00:07:54.567,922,72.0000,1.0000,0.1000,0.1000,172.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,97.0000
1642288075582,2022-01-16,00:07:55.582,923,78.0000,1.0000,0.1000,0.1000,172.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,97.0000
1642288076550,2022-01-16,00:07:56.550,924,78.0000,1.0000,0.1000,0.1000,170.0000,1.0000,1.0000,1.0000,1.0000,1.0000,174.0000,97.0000
1642288077566,2022-01-16,00:07:57.566,925,78.0000,1.0000,0.1000,0.1000,170.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,97.0000
1642288078581,2022-01-16,00:07:58.581,926,75.0000,1.0000,0.1000,0.1000,170.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,97.0000
1642288079550,2022-01-16,00:07:59.550,927,68.0000,1.0000,0.1000,0.1000,168.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,97.0000
1642288080565,2022-01-16,00:08:00.565,928,68.0000,1.0000,0.1000,0.1000,168.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,97.0000
1642288081581,2022-01-16,00:08:01.581,929,73.0000,1.0000,0.1000,0.1000,167.0000,1.0000,1.0000,1.0000,1.0000,1.0000,173.0000,97.0000
1642288082549,2022-01-16,00:08:02.549,930,71.0000,1.0000,0.1000,0.1000,167.0000,1.0000,1.0000,1.0000,1.0000,1.0000,169.0000,98.0000
1642288083549,2022-01-16,00:08:03.549,931,66.0000,1.0000,0.1000,0.1000,166.0000,1.0000,1.0000,1.0000,1.0000,1.0000,169.0000,98.0000
1642288084580,2022-01-16,00:08:04.580,932,66.0000,1.0000,0.1000,0.1000,166.0000,1.0000,1.0000,1.0000,1.0000,1.0000,169.0000,98.0000
1642288085548,2022-01-16,00:08:05.548,933,66.0000,1.0000,0.1000,0.1000,166.0000,1.0000,1.0000,1.0000,1.0000,1.0000,169.0000,98.0000
1642288086579,2022-01-16,00:08:06.579,934,65.0000,1.0000,0.1000,0.1000,166.0000,1.0000,1.0000,1.0000,1.0000,1.0000,169.0000,98.0000
1642288087579,2022-01-16,00:08:07.579,935,62.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,98.0000
1642288088548,2022-01-16,00:08:08.548,936,62.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,98.0000
1642288089547,2022-01-16,00:08:09.547,937,62.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,98.0000
1642288090547,2022-01-16,00:08:10.547,938,67.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,98.0000
1642288091563,2022-01-16,00:08:11.563,939,70.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,167.0000,98.0000
1642288092547,2022-01-16,00:08:12.547,940,67.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,98.0000
1642288093562,2022-01-16,00:08:13.562,941,71.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,98.0000
1642288094546,2022-01-16,00:08:14.546,942,73.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,98.0000
1642288095546,2022-01-16,00:08:15.546,943,72.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,98.0000
1642288096561,2022-01-16,00:08:16.561,944,75.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,165.0000,98.0000
1642288097546,2022-01-16,00:08:17.546,945,73.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,97.0000
1642288098561,2022-01-16,00:08:18.561,946,72.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,97.0000
1642288099576,2022-01-16,00:08:19.576,947,75.0000,1.0000,0.1000,0.1000,165.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,97.0000
1642288100545,2022-01-16,00:08:20.545,948,72.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,97.0000
1642288101560,2022-01-16,00:08:21.560,949,74.0000,1.0000,0.1000,0.1000,163.0000,1.0000,1.0000,1.0000,1.0000,1.0000,164.0000,97.0000
1642288102576,2022-01-16,00:08:22.576,950,72.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,97.0000
1642288103560,2022-01-16,00:08:23.560,951,71.0000,1.0000,0.1000,0.1000,160.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,97.0000
1642288104559,2022-01-16,00:08:24.559,952,71.0000,1.0000,0.1000,0.1000,159.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,97.0000
1642288105575,2022-01-16,00:08:25.575,953,71.0000,1.0000,0.1000,0.1000,159.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,97.0000
1642288106543,2022-01-16,00:08:26.543,954,71.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,163.0000,97.0000
1642288107543,2022-01-16,00:08:27.543,955,71.0000,1.0000,0.1000,0.1000,156.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,97.0000
1642288108574,2022-01-16,00:08:28.574,956,67.0000,1.0000,0.1000,0.1000,152.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,97.0000
1642288109558,2022-01-16,00:08:29.558,957,67.0000,1.0000,0.1000,0.1000,152.0000,1.0000,1.0000,1.0000,1.0000,1.0000,160.0000,97.0000
